id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
5675,2022-04-29,56,Otro,Sur,Casado,812074.2055233509,163508.01187017487,3396180.7738498887,571.3027229639307,24,13,224,Bajo,Basico,3,1,Tienda,Martes,5,8770,1
5676,2019-02-01,35,Otro,Norte,Soltero,503201.3668831347,,2612803.3615316404,495.77137719309053,91,11,83,Alto,Estandar,2,1,Tienda,Lunes,5,2140,0
5677,2023-03-22,31,Otro,Sur,Soltero,1091928.682964074,677907.896375906,7563567.433230794,633.2159390359786,57,17,279,Alto,Premium,4,1,Tienda,Viernes,14,6192,0
5678,2021-01-30,33,Femenino,Centro,Casado,813219.6838268872,350503.3591443964,2872378.3041308858,460.7954479979284,52,10,229,Alto,Premium,2,0,Web,Lunes,20,3269,0
5679,2021-09-14,19,Otro,Norte,Divorciado,812423.7369706683,390736.027849344,2090266.042826344,453.1636314558667,96,6,183,Alto,Basico,4,0,Web,Sabado,2,9887,0
5680,2018-02-07,21,Femenino,Sur,Casado,881060.0555518088,,1407773.6175806168,603.4886642009681,27,12,261,Medio,Basico,2,1,Web,Miercoles,1,6956,0
5681,2020-06-19,43,Otro,Norte,Soltero,933766.191610135,266640.01821300073,1379075.7631237605,663.9641771330732,8,5,135,Bajo,Basico,2,1,Tienda,Martes,15,6197,0
5682,2019-03-21,42,Femenino,Norte,Divorciado,857556.0751480358,231914.20283039432,983622.7906274135,492.5369745662311,100,16,277,Alto,Basico,5,0,App,Lunes,23,7256,1
5683,2018-03-07,47,Femenino,Centro,Casado,703988.8749908621,347104.71015485644,3020184.9838175857,624.637608035454,118,14,39,Alto,Basico,3,1,App,Viernes,1,5503,0
5684,2022-09-14,69,Masculino,Norte,Casado,1165500.5941813057,236039.82072445026,2769347.23991641,654.0001953090598,53,16,185,Bajo,Premium,5,0,Tienda,Miercoles,10,7499,0
5685,2021-01-15,21,Femenino,Norte,Divorciado,419709.29529274505,480839.81811797916,2295629.6142608905,595.0662902294031,119,2,101,Medio,Estandar,2,1,Web,Jueves,0,4999,1
5686,2023-03-12,67,Masculino,Norte,Casado,985802.381389813,346673.14180167275,1537932.9933594116,666.8292738961285,24,13,298,Medio,Basico,4,0,App,Martes,0,8976,1
5687,2019-03-16,55,Otro,Centro,Divorciado,858292.2678873958,515669.5188555391,1371851.514548084,652.3219058302257,76,1,330,Bajo,Basico,2,0,App,Lunes,2,5606,0
5688,2019-03-15,73,Masculino,Centro,Divorciado,1033568.5376569419,468533.25208346295,927120.0542846774,497.3943742226702,86,3,188,Bajo,Estandar,4,1,Tienda,Martes,19,4666,1
5689,2018-05-17,56,Femenino,Norte,Divorciado,722382.929902068,320578.4381009537,1837680.9896573192,479.35658956800745,67,13,257,Bajo,Basico,3,1,App,Domingo,21,9092,1
5690,2022-09-27,61,Femenino,Norte,Divorciado,506628.7148002088,503672.3603225901,2380952.137941971,484.8847971200431,8,13,25,Bajo,Premium,2,1,App,Jueves,11,4394,0
5691,2019-03-04,57,Femenino,Sur,Divorciado,973340.1393454184,318016.92858747626,2097514.44196088,521.1169981216065,41,5,213,Alto,Premium,4,1,App,Martes,18,5814,0
5692,2019-10-14,46,Femenino,Sur,Divorciado,513518.4899834405,528939.4140330632,2960639.951092001,549.4202343516135,107,11,225,Bajo,Premium,4,1,Tienda,Martes,1,6470,1
5693,2023-06-13,76,Masculino,Sur,Soltero,454368.8606685196,209909.56145985212,2196870.220625655,569.4248241475723,25,6,179,Bajo,Premium,3,1,App,Domingo,7,8131,1
5694,2018-09-22,27,Otro,Norte,Casado,282223.5820142747,598593.2848837302,1493603.009141221,587.7594997237707,26,4,357,Alto,Premium,2,0,Web,Viernes,18,7988,0
5695,2022-01-29,48,Otro,Norte,Casado,927201.8245830138,628232.0994052353,2444048.617065289,428.64859444380824,4,10,277,Medio,Premium,3,0,App,Domingo,10,3250,0
5696,2019-04-24,54,Otro,Norte,Soltero,1075427.8484645167,259929.28839445097,1102466.619016172,548.2827036892039,13,7,132,Alto,Basico,2,0,App,Domingo,5,1299,0
5697,2021-10-18,74,Masculino,Norte,Divorciado,776949.1762076507,792660.8116392819,564588.8290038703,,114,9,7,Bajo,Premium,1,1,Web,Domingo,1,9443,1
5698,2021-12-05,67,Otro,Norte,Casado,528049.5618986015,422401.69262667344,1801730.3519546671,630.9000075734983,17,18,134,Medio,Estandar,1,1,Web,Domingo,6,4465,1
5699,2020-05-23,42,Otro,Norte,Divorciado,320695.47867550515,364773.6531819841,1336733.8540498218,637.1731894914586,23,15,148,Bajo,Premium,3,0,App,Lunes,16,4976,0
5700,2023-04-07,79,Masculino,Norte,Casado,896735.5358560736,435117.40463526256,10407718.76802292,457.2428931295482,83,9,109,Alto,Estandar,4,0,Tienda,Sabado,6,8111,0
5701,2018-10-21,64,Masculino,Sur,Soltero,812093.26768819,209183.0704648985,1086169.7142310063,631.8002159719533,24,2,211,Bajo,Premium,5,0,App,Viernes,7,2288,1
5702,2022-12-15,46,Femenino,Sur,Soltero,512784.4228830277,508955.67905979604,2717020.1564533534,663.661199616424,22,18,158,Medio,Estandar,3,1,Web,Miercoles,0,8010,0
5703,2021-11-26,78,Femenino,Sur,Soltero,1246181.7466814218,310993.5673711718,2730880.6952121137,631.0999630802406,104,17,161,Bajo,Estandar,5,0,Web,Sabado,9,4303,0
5704,2020-03-17,59,Femenino,Centro,Soltero,1000125.4173863253,387156.0727882119,1665058.0541679868,631.613170931805,86,19,23,Medio,Premium,3,1,Tienda,Martes,22,1687,0
5705,2018-10-26,60,Otro,Sur,Divorciado,616201.72297102,506218.16118822026,2729450.817519063,632.4706340318626,73,13,346,Alto,Premium,2,1,Tienda,Miercoles,12,3326,0
5706,2020-04-02,78,Masculino,Centro,Soltero,934727.0685139855,599964.7740624009,1320445.9957281111,862.7337941307566,56,2,87,Alto,Estandar,1,0,Web,Jueves,7,5208,0
5707,2021-04-21,53,Otro,Norte,Soltero,893908.3907612757,493019.34787627304,1680280.9585718606,766.7592385669905,77,5,72,Medio,Premium,3,0,Tienda,Miercoles,15,7199,1
5708,2021-09-29,44,Masculino,Norte,Casado,756764.6446038615,164020.1377814484,2488130.365808849,562.3305148938331,85,12,83,Medio,Premium,5,1,Web,Viernes,12,5494,0
5709,2022-06-18,60,Otro,Sur,Divorciado,951677.7724337153,,1617651.795166164,774.335561151797,93,10,343,Alto,Basico,1,1,App,Miercoles,10,1234,0
5710,2019-05-30,32,Femenino,Norte,Divorciado,1044622.4152032721,336314.75852419913,1808790.103730721,558.81758703039,22,2,94,Alto,Premium,5,0,Tienda,Viernes,1,4519,1
5711,2018-11-27,71,Masculino,Sur,Divorciado,1110080.9308723619,229599.4062164813,158153.91070606327,453.90866376729446,24,18,327,Bajo,Premium,5,1,Web,Martes,14,7210,1
5712,2019-12-17,21,Otro,Sur,Soltero,,351342.5928013907,2983875.6683184034,396.30928480108946,16,10,91,Bajo,Estandar,2,1,Tienda,Miercoles,5,9908,0
5713,2018-01-31,48,Otro,Sur,Casado,919822.1715847197,420992.72260062274,2020356.8490986202,700.3463987184555,63,1,41,Medio,Estandar,1,0,Tienda,Viernes,9,6659,0
5714,2019-03-28,68,Femenino,Norte,Soltero,699699.7797397553,291999.1110068282,2198080.172958919,554.1531391870614,7,1,188,Alto,Estandar,4,1,App,Sabado,6,4903,0
5715,2022-05-09,64,Femenino,Sur,Soltero,957749.1930437378,395370.7531111736,2155353.6235501673,670.9754698846975,54,7,108,Medio,Premium,3,0,Tienda,Miercoles,4,9222,0
5716,2021-04-20,35,Femenino,Norte,Casado,980999.7145670895,501992.2534971812,2344779.2997123622,567.6858421480468,86,15,4,Medio,Estandar,2,0,Tienda,Domingo,1,9557,0
5717,2018-02-02,76,Femenino,Norte,Divorciado,955893.480277062,165930.40279712493,2939405.734593724,722.8805316534265,58,3,310,Alto,Estandar,4,0,App,Sabado,14,2072,0
5718,2018-12-28,43,Masculino,Sur,Casado,1091912.5270818246,543588.94214869,1528382.902825494,468.18634171864585,91,19,69,Alto,Estandar,4,0,Tienda,Sabado,6,5668,0
5719,2020-12-20,59,Masculino,Sur,Soltero,897407.6220641093,680837.033556446,2252593.431128265,720.0391891930653,115,5,348,Alto,Basico,5,1,Tienda,Lunes,13,3255,0
5720,2018-12-04,48,Otro,Sur,Soltero,622454.519522791,462330.2888287161,2846670.9540600143,500.5473827336462,62,10,128,Alto,Estandar,5,1,App,Martes,2,3071,0
5721,2018-07-11,51,Masculino,Centro,Casado,978294.9752532385,469512.2440013024,2362155.7144424426,665.6337059893928,4,14,147,Alto,Basico,5,0,Tienda,Jueves,18,7595,0
5722,2019-07-05,33,Femenino,Norte,Divorciado,873762.4743518435,468182.6832173579,1756720.3063246165,512.0814769145912,108,18,45,Bajo,Estandar,1,0,Web,Miercoles,8,8074,0
5723,2021-12-29,74,Masculino,Norte,Divorciado,1207668.620782256,221436.75362520767,2399400.427758971,588.5254727588584,81,12,74,Bajo,Basico,3,0,Web,Miercoles,15,8704,0
5724,2019-07-22,29,Masculino,Sur,Soltero,,218960.7794432672,2209056.877115592,768.0141885806507,57,6,105,Medio,Premium,1,0,Tienda,Jueves,16,7551,0
5725,2020-10-12,79,Masculino,Norte,Soltero,480504.13005073095,524800.4883271375,1864455.9477715802,584.7957711128729,7,7,80,Medio,Estandar,3,0,App,Martes,11,4363,0
5726,2018-11-25,71,Masculino,Sur,Casado,1426765.301687509,323832.9230832002,2185516.839721906,730.4546162151687,52,8,25,Alto,Estandar,3,0,Tienda,Martes,1,1344,0
5727,2019-12-22,66,Masculino,Sur,Soltero,841341.9732129518,191038.39603376394,754406.8626595871,738.8430729575994,9,5,121,Medio,Premium,5,1,Web,Lunes,13,7069,0
5728,2020-07-11,61,Masculino,Norte,Divorciado,1045592.47000397,592603.4023940016,1072449.350951842,543.3249530608858,112,12,311,Alto,Premium,5,0,Web,Miercoles,14,8893,0
5729,2020-10-08,51,Femenino,Centro,Divorciado,948943.1525789156,210239.40320495644,1862348.7657871046,560.4774636550488,88,14,65,Alto,Estandar,2,0,App,Miercoles,20,6165,1
5730,2018-03-26,51,Masculino,Norte,Divorciado,1096974.2547154985,555249.4781559323,1684713.0831743022,551.7900826233198,77,4,162,Bajo,Premium,2,0,Web,Jueves,7,5848,0
5731,2021-06-06,36,Femenino,Sur,Casado,979180.7812408964,285403.7253631972,2215278.724238183,714.992889753777,93,16,339,Bajo,Basico,1,0,Web,Jueves,22,3269,0
5732,2023-03-27,30,Masculino,Sur,Casado,921937.628909755,39036.29476188251,1969317.2909481432,691.6260234219185,93,7,290,Alto,Premium,1,1,App,Jueves,19,5212,1
5733,2020-10-29,44,Otro,Norte,Divorciado,895506.025001203,252105.03978298546,3148571.8767635394,612.5839755498286,47,6,9,Alto,Estandar,4,0,App,Lunes,3,9778,0
5734,2023-05-11,57,Femenino,Norte,Divorciado,384537.3347769523,434044.2759948602,1698363.4378627844,524.0646126484412,13,16,246,Alto,Estandar,2,1,Tienda,Viernes,2,3824,1
5735,2021-09-23,43,Otro,Centro,Divorciado,672732.249280559,370642.59849709447,3048694.1654182877,665.9106113772428,53,1,60,Alto,Basico,5,1,Web,Jueves,1,6078,1
5736,2018-09-02,75,Otro,Norte,Divorciado,574443.9459455579,734962.6796333725,1326650.4662543002,564.2584519631589,90,9,232,Medio,Premium,5,0,Web,Viernes,6,7225,0
5737,2018-04-20,65,Femenino,Sur,Casado,537487.3586282193,367346.9717598611,1857052.1644230657,674.7436119100452,96,8,204,Alto,Basico,4,0,Web,Martes,9,7570,1
5738,2018-05-13,39,Otro,Sur,Soltero,1155049.95132654,481415.587399889,1424561.408229991,749.4220540280684,69,9,161,Alto,Basico,5,0,App,Lunes,5,1469,0
5739,2020-03-01,36,Masculino,Norte,Divorciado,677313.4103972143,513535.27194232575,2811802.6038527763,516.7165908345467,62,12,46,Bajo,Basico,1,1,Web,Lunes,23,9815,0
5740,2019-10-28,66,Masculino,Norte,Divorciado,5639367.079307614,517780.2156898244,2434659.3948954735,709.805808221338,56,17,181,Bajo,Basico,2,1,App,Sabado,13,3671,1
5741,2021-12-22,21,Femenino,Sur,Casado,950897.8543910423,443800.6268163509,1375098.6069147452,619.4551793759152,34,4,56,Medio,Basico,3,1,Tienda,Viernes,9,8355,0
5742,2022-07-01,31,Masculino,Norte,Divorciado,936068.5746762508,320637.2805987904,2577637.757529702,615.831631273983,21,16,188,Alto,Premium,5,1,Web,Domingo,15,7495,1
5743,2021-05-23,64,Masculino,Centro,Casado,1139525.5699971514,453219.1779344157,1795338.4384626998,694.7191284772608,55,14,182,Alto,Basico,5,1,App,Lunes,18,7561,0
5744,2021-10-31,43,Otro,Sur,Divorciado,695948.5294985577,248047.00014010668,1541672.7899221103,495.67630067222746,88,18,154,Medio,Estandar,2,1,Web,Miercoles,21,5126,0
5745,2019-06-25,42,Femenino,Sur,Soltero,,471905.07799836557,2818343.4615139654,639.1508456537571,64,6,326,Medio,Basico,2,0,App,Martes,8,8990,0
5746,2018-03-26,26,Femenino,Norte,Divorciado,885073.6464632725,402882.19453069824,3608701.998848485,640.9848896391908,102,3,268,Medio,Premium,5,0,Tienda,Lunes,6,4999,0
5747,2022-03-19,43,Femenino,Sur,Soltero,405531.8912550156,345045.40603935474,2840359.437107132,671.1671876704999,97,6,201,Alto,Premium,2,0,Web,Miercoles,16,5213,0
5748,2019-02-09,45,Femenino,Norte,Soltero,1090082.479198264,48125.362577050284,1752486.1389379865,774.8487246279268,27,19,47,Bajo,Estandar,4,0,Tienda,Miercoles,7,8841,0
5749,2023-02-08,53,Otro,Sur,Soltero,769563.642826109,597841.3827700549,1440326.103699875,619.1272567972911,14,18,360,Alto,Basico,3,1,Web,Jueves,2,5778,0
5750,2020-03-01,69,Masculino,Sur,Soltero,1096333.001133018,370460.4302715651,827986.4431275476,371.5834453281493,109,10,52,Medio,Estandar,2,1,Web,Domingo,21,9601,0
5751,2019-11-29,72,Masculino,Centro,Divorciado,1033012.4367429111,459290.1897905191,987549.4299907319,474.4237907704588,27,16,243,Alto,Estandar,3,1,Web,Domingo,10,3918,0
5752,2022-09-21,47,Femenino,Centro,Casado,1288500.083395747,338021.4873261072,3041894.7324443385,694.1500654849503,110,10,147,Alto,Premium,5,1,Tienda,Sabado,7,8203,0
5753,2020-03-04,44,Masculino,Sur,Divorciado,689530.1143900452,489015.29260501976,2501017.98676695,705.1954996076943,30,18,85,Bajo,Basico,5,0,Tienda,Domingo,1,2797,1
5754,2020-09-26,77,Femenino,Norte,Divorciado,920929.8982890449,429721.60116741195,3351435.5291676484,759.2015098784773,14,12,143,Medio,Basico,2,1,App,Domingo,14,6316,1
5755,2022-08-29,28,Otro,Sur,Divorciado,535433.7024266768,483015.2007400758,2752652.862881453,769.9695842436482,34,4,42,Bajo,Estandar,5,0,Web,Sabado,2,7442,1
5756,2021-11-29,70,Otro,Norte,Divorciado,812086.3610008479,,2741766.314201493,669.0608388666451,44,9,327,Alto,Basico,4,0,App,Martes,18,9178,0
5757,2018-05-24,73,Femenino,Centro,Casado,682063.7026061385,689201.6251538093,1941399.7112946233,522.0419272384082,6,5,283,Alto,Basico,2,1,App,Jueves,13,3579,0
5758,2021-07-04,46,Masculino,Centro,Casado,737124.8296531206,262576.1562462243,2120810.801801157,514.5922352590878,105,5,156,Medio,Premium,3,0,Web,Sabado,14,6701,0
5759,2019-07-11,28,Masculino,Sur,Divorciado,1062321.80662305,333079.3732287561,3564492.9531644164,608.7420569849048,93,16,297,Medio,Estandar,5,1,App,Jueves,6,5835,0
5760,2020-12-16,41,Masculino,Sur,Soltero,846167.8456036302,357556.9736098665,749768.5519663095,438.1294295338006,90,13,204,Alto,Premium,5,0,Web,Jueves,16,9405,1
5761,2021-06-27,61,Masculino,Norte,Soltero,902709.8830287794,378364.7802396463,2884990.360431716,533.3629632470997,3,5,289,Alto,Basico,4,0,App,Miercoles,17,8852,0
5762,2022-02-19,55,Otro,Sur,Divorciado,515796.43471191963,401963.3868337621,2023602.562327597,500.9895519997284,92,16,354,Alto,Basico,2,0,Tienda,Sabado,5,7250,1
5763,2021-04-16,74,Otro,Centro,Soltero,513461.0773301001,256211.18176499315,2180943.5523721543,497.5866180776341,7,17,292,Alto,Estandar,3,0,Web,Jueves,14,4047,0
5764,2018-11-02,61,Femenino,Sur,Divorciado,1033993.7160573748,291195.69618983933,3200218.600391658,568.7935276052661,86,6,86,Medio,Basico,5,1,Web,Lunes,3,3697,0
5765,2020-03-29,69,Otro,Centro,Casado,1054697.6911442974,-93044.37541122426,3276068.970108862,504.9403796445471,113,7,223,Medio,Estandar,4,0,App,Sabado,0,8927,0
5766,2019-07-21,41,Femenino,Sur,Divorciado,1117518.617314939,597777.6572637027,1529971.6692267002,456.74921609042906,101,16,289,Bajo,Estandar,3,1,App,Domingo,0,2297,1
5767,2019-05-26,67,Femenino,Norte,Soltero,1238804.45273838,432529.9869540896,2843165.4245711006,718.5622744723198,40,1,193,Alto,Estandar,5,1,Web,Domingo,12,7083,1
5768,2020-05-21,53,Masculino,Sur,Soltero,524568.3080977761,143058.6733931087,1800730.0201473448,597.0865247674468,60,17,69,Medio,Estandar,5,0,Tienda,Viernes,22,3107,0
5769,2023-02-22,72,Femenino,Centro,Divorciado,592672.7024304336,552585.1176253759,1770457.8757643662,,105,19,7,Medio,Premium,3,0,App,Lunes,21,7243,1
5770,2019-08-21,64,Femenino,Centro,Soltero,934560.0806682953,576163.1398110783,277935.20402824855,,9,15,133,Medio,Basico,5,0,App,Lunes,4,9143,0
5771,2021-02-28,68,Masculino,Centro,Casado,667164.2828120153,177360.26851851802,2181626.966016342,575.8127949364927,50,10,167,Bajo,Estandar,2,0,Tienda,Jueves,7,5034,1
5772,2019-06-13,63,Masculino,Norte,Casado,796024.881827178,456653.1981185893,2501773.263093048,754.2112416781483,32,8,228,Medio,Estandar,5,0,App,Viernes,8,6223,1
5773,2021-08-15,64,Femenino,Sur,Soltero,717175.8766113311,48410.757830058574,2258718.8001275463,565.3533376714322,86,7,196,Bajo,Basico,5,0,App,Lunes,5,8903,1
5774,2022-04-20,47,Femenino,Centro,Casado,722831.97533878,404695.30281288957,2639067.1793858767,803.9891802426522,29,14,251,Bajo,Estandar,5,0,App,Miercoles,2,6876,0
5775,2019-09-06,69,Masculino,Sur,Soltero,997496.9402516249,491400.11131476937,2533211.4000645527,560.5641262995019,99,7,187,Medio,Premium,2,0,Web,Miercoles,0,3701,0
5776,2021-04-05,63,Otro,Centro,Soltero,691091.9209429667,342227.45105090924,465699.23380219727,732.3628334443539,82,2,258,Alto,Basico,1,0,App,Miercoles,4,4137,0
5777,2022-08-06,53,Otro,Centro,Soltero,806053.5076775473,494319.349945153,3308574.251930334,485.3291050588933,59,19,201,Bajo,Estandar,1,0,Web,Martes,9,3116,0
5778,2018-08-20,40,Otro,Centro,Casado,441014.76571065997,436695.5602869772,3425499.543707086,,107,11,235,Medio,Estandar,2,1,App,Miercoles,18,8312,1
5779,2021-03-24,74,Femenino,Sur,Soltero,820128.3859683712,275680.57310201164,2231118.108701016,581.6929318856166,73,3,134,Alto,Estandar,3,1,Web,Martes,9,2341,0
5780,2018-04-07,44,Otro,Centro,Soltero,721363.8999346556,251433.73668564722,1571765.3573765229,544.6221581808869,12,1,73,Bajo,Estandar,1,1,Tienda,Martes,19,2039,0
5781,2019-06-28,67,Femenino,Sur,Divorciado,583488.2152372078,265864.0594988323,2678014.419776529,640.2346718534338,9,9,60,Bajo,Basico,4,1,Web,Sabado,23,4505,0
5782,2022-05-22,43,Femenino,Norte,Divorciado,440133.8495661878,574390.9263753293,1485823.701030297,586.4325861815831,9,8,58,Bajo,Estandar,3,1,App,Jueves,18,5013,1
5783,2019-04-18,62,Masculino,Sur,Divorciado,874784.3128296046,267787.28009951254,1920726.2708305519,556.9246189790709,3,15,132,Bajo,Premium,2,0,Tienda,Domingo,9,3273,1
5784,2022-05-13,25,Otro,Centro,Casado,819047.7071186439,580585.9014313486,3038821.48747632,526.4638479640712,90,9,328,Medio,Estandar,2,0,Tienda,Domingo,7,6060,0
5785,2022-03-13,21,Femenino,Centro,Divorciado,781493.5855754011,758859.5874425005,1604830.8834026211,730.155053149164,108,11,192,Bajo,Estandar,2,0,Tienda,Viernes,5,9119,0
5786,2018-12-05,54,Femenino,Norte,Soltero,1181038.0369902183,,1590313.5064410532,709.6680788815855,69,9,288,Alto,Estandar,5,0,Web,Miercoles,3,2704,1
5787,2022-11-29,34,Masculino,Sur,Soltero,716842.687417554,252366.68626936685,941189.0638032667,505.0333333637968,33,14,152,Medio,Basico,1,0,Web,Sabado,7,3753,0
5788,2018-07-10,54,Femenino,Centro,Divorciado,717350.2880830328,418245.69393433083,590451.8085600974,611.720881002769,61,4,145,Medio,Premium,2,0,Tienda,Jueves,19,5756,1
5789,2020-11-10,58,Femenino,Norte,Casado,938113.7172198694,500420.0376397307,955923.916729019,670.1251449785142,1,5,14,Bajo,Estandar,5,0,App,Domingo,8,2448,0
5790,2020-09-10,35,Otro,Sur,Casado,1005707.201828619,459201.5709295097,2933208.7200000533,585.3590156461762,68,8,35,Alto,Estandar,5,0,Tienda,Domingo,13,7176,0
5791,2023-01-27,45,Masculino,Centro,Divorciado,387969.4059122778,688302.9777473868,1278359.529876314,418.92363145409354,83,1,101,Alto,Basico,5,0,Tienda,Martes,18,2048,0
5792,2023-04-16,29,Femenino,Sur,Soltero,1313486.4086897168,401636.5935983637,2285184.3455098267,583.6391766632067,23,7,306,Medio,Basico,3,1,Tienda,Lunes,3,3096,0
5793,2021-01-14,71,Otro,Norte,Divorciado,899489.1679307115,479041.03359492426,377071.6299138623,682.4748976804365,100,17,347,Medio,Basico,2,0,App,Jueves,13,2387,1
5794,2019-05-21,77,Femenino,Sur,Divorciado,1229218.597978052,496541.63656455517,2613255.2954110615,413.7047531701463,112,2,339,Alto,Basico,4,1,App,Jueves,21,9593,1
5795,2020-08-14,56,Otro,Sur,Casado,844222.9131097364,456682.7768300513,2963927.4067973034,600.6119544726428,16,4,208,Bajo,Premium,1,0,App,Jueves,2,4659,1
5796,2019-04-17,27,Otro,Centro,Soltero,520458.22838251357,440680.3508955072,3566143.5675966498,731.1536804349491,7,1,31,Medio,Estandar,5,1,Tienda,Domingo,8,1379,0
5797,2021-03-07,23,Masculino,Sur,Divorciado,644922.4491674162,716542.8798613786,2325256.764831144,708.9620160531389,80,4,363,Medio,Basico,3,1,App,Miercoles,23,1105,1
5798,2021-09-07,27,Masculino,Norte,Soltero,842452.8751914074,100418.24351417605,3384106.704171543,407.1639753758475,92,14,253,Bajo,Basico,3,1,Tienda,Sabado,9,5932,1
5799,2021-12-26,19,Masculino,Centro,Casado,770761.7452530081,149539.97584851345,67994.51276804693,656.109785535857,110,9,160,Alto,Basico,3,0,Tienda,Miercoles,6,2531,0
5800,2018-02-16,49,Femenino,Sur,Casado,377990.1519648328,203935.59345521595,1178110.1340039107,572.3307109021935,51,14,38,Bajo,Basico,4,0,App,Lunes,12,6663,0
5801,2021-09-04,66,Femenino,Sur,Soltero,343530.7306642058,-12107.33604495402,1695773.143455237,621.3933103744497,100,1,53,Medio,Premium,2,1,App,Sabado,23,1447,0
5802,2018-01-14,75,Masculino,Sur,Divorciado,742812.8173383449,,173129.40642467816,573.6676488543313,80,1,263,Medio,Premium,3,1,Tienda,Sabado,11,5993,0
